lang,variant,target,vuln_id,pkg_name,installed_version,fixed_version,severity
go,naive,harden-go:naive (debian 13.5),CVE-2026-46181,linux-libc-dev,6.12.88-1,,HIGH
go,naive,harden-go:naive (debian 13.5),CVE-2026-46209,linux-libc-dev,6.12.88-1,6.12.90-1,HIGH
go,naive,harden-go:naive (debian 13.5),CVE-2026-46227,linux-libc-dev,6.12.88-1,6.12.90-1,HIGH
go,naive,harden-go:naive (debian 13.5),CVE-2026-46300,linux-libc-dev,6.12.88-1,6.12.90-1,HIGH
go,naive,harden-go:naive (debian 13.5),CVE-2019-15213,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2019-16089,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2019-20794,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2020-14304,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2020-36694,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2023-31082,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2023-3397,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2023-37454,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2023-4010,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2023-6238,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2023-6240,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2024-2193,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2024-24864,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2024-25740,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2024-52560,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2024-56709,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2024-58074,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2024-58094,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2024-58095,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-21752,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-21807,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-21949,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-22108,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-22109,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-22127,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-23131,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-23132,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-23135,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-37743,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-37746,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-37880,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-37906,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38029,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38036,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38041,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38042,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38064,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38132,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38140,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38199,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38203,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38205,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38207,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38237,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38261,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38284,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38311,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38359,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38597,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38605,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-38621,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-39677,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-39762,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-39775,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-39789,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-39822,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-39830,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-39833,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-39834,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-39910,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-39925,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-39933,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40025,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40054,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40064,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40065,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40074,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40098,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40102,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40113,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40130,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40136,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40139,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40146,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40158,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40168,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40217,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40247,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40338,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-40355,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-68174,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-68209,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-68236,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-68304,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-68318,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-68319,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-68353,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-68360,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-68368,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-68376,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-68729,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-68730,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-68735,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-68745,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-68755,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-68768,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-71074,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-71117,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-71141,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-71188,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-71202,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-71227,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-71285,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-71289,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2025-71302,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23007,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23017,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23137,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23152,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23217,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23247,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23259,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23265,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23272,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23346,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23348,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23371,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23377,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23385,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23394,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23469,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-23472,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31420,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31435,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31456,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31526,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31536,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31537,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31560,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31562,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31579,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31591,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31592,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31613,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31630,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31692,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31717,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31732,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31771,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-31777,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43009,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43010,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43022,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43029,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43034,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43042,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43048,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43053,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43083,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43101,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43115,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43116,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43118,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43127,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43172,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43185,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43191,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43197,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43204,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43213,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43216,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43219,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43234,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43245,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43263,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43272,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43294,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43298,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43299,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43301,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43303,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43308,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43309,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43310,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43311,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43325,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43326,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43331,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43337,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43344,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43346,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43352,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43353,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43355,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43414,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43416,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43443,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43463,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43464,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43465,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-43485,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-45836,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-45838,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-45839,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-45840,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-45841,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-45842,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-45843,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-45844,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-45845,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-45846,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-45850,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-45930,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-45934,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-45940,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-45944,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-45956,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46017,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46032,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46044,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46066,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46093,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46096,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46111,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46130,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46137,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46147,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46148,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46158,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46159,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46160,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46164,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46170,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46171,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46175,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46191,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46197,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46198,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46199,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46200,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46204,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46205,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46206,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46207,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46208,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46211,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46212,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46214,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46218,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46219,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46220,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46225,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46226,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46228,linux-libc-dev,6.12.88-1,,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46229,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
go,naive,harden-go:naive (debian 13.5),CVE-2026-46230,linux-libc-dev,6.12.88-1,6.12.90-1,MEDIUM
